2,1,280,0,56,56,0.912901
22,1,168,0,56,56,0.587311
35,1,168,0,56,56,0.928917
36,1,272,0,56,56,0.867407
37,1,280,0,56,56,0.991723
39,1,168,0,56,56,0.589737
40,1,272,0,56,56,0.645743
42,1,104,0,56,56,0.696409
46,1,104,0,56,56,0.689811
47,1,272,0,56,56,0.864631
51,1,272,0,56,56,0.959885
61,1,288,0,56,56,0.69242
62,1,272,0,56,56,0.533352
63,1,296,0,56,56,0.76193
71,1,280,0,56,56,0.541834
74,1,272,0,56,56,0.88782
75,1,272,0,56,56,0.621494
81,1,280,0,56,56,0.672608
83,1,280,0,56,56,0.919952
85,1,280,0,56,56,0.684655
88,1,280,0,56,56,0.764549
91,1,272,0,56,56,0.584509
92,1,280,0,56,56,0.528946
93,1,280,0,56,56,0.52554
94,1,272,0,56,56,0.772088
96,1,272,0,56,56,0.651721
98,1,272,0,56,56,0.584766
101,1,272,0,56,56,0.750022
108,1,272,0,56,56,0.584844
109,1,280,0,56,56,0.837461
111,1,280,0,56,56,0.667031
112,1,288,0,56,56,0.664705
114,1,272,0,56,56,0.757362
115,1,272,0,56,56,0.96315
116,1,288,0,56,56,0.769682
118,1,280,0,56,56,0.797977
119,1,168,0,56,56,0.639945
125,1,272,0,56,56,0.6889
130,1,288,0,56,56,0.557467
133,1,280,0,56,56,0.896969
134,1,288,0,56,56,0.623132
140,1,280,0,56,56,0.918947
141,1,168,0,56,56,0.743836
149,1,288,0,56,56,0.684594
153,1,168,0,56,56,0.525568
158,1,272,0,56,56,0.746931
177,1,272,0,56,56,0.681887
179,1,160,0,56,56,0.618268
181,1,280,0,56,56,0.509772
189,1,272,0,56,56,0.846688
192,1,280,0,56,56,0.712108
196,1,272,0,56,56,0.581344
197,1,272,0,56,56,0.728841
199,1,272,0,56,56,0.828997
205,1,288,0,56,56,0.743888
210,1,272,0,56,56,0.600231
211,1,272,0,56,56,0.758256
215,1,288,0,56,56,0.50939
219,1,288,0,56,56,0.518657
221,1,280,0,56,56,0.795776
233,1,272,0,56,56,0.509599
235,1,272,0,56,56,0.817591
245,1,280,0,56,56,0.563617
248,1,280,0,56,56,0.630602
251,1,280,0,56,56,0.583963
253,1,272,0,56,56,0.861969
255,1,272,0,56,56,0.570918
256,1,272,0,56,56,0.542813
283,1,272,0,56,56,0.516847
284,1,272,0,56,56,0.533528
287,1,272,0,56,56,0.822927
292,1,280,0,56,56,0.862686
294,1,272,0,56,56,0.940926
295,1,280,0,56,56,0.574195
297,1,272,0,56,56,0.614309
300,1,216,64,56,56,0.979272
302,1,0,0,56,56,0.76993
305,1,216,64,56,56,0.999999
306,1,208,64,56,56,0.999602
307,1,208,72,56,56,0.999657
308,1,216,64,56,56,0.952619
308,1,160,32,56,56,0.806476
310,1,216,64,56,56,0.96102
313,1,272,0,56,56,0.569315
314,1,216,64,56,56,0.984445
314,1,160,40,56,56,0.930178
315,1,216,64,56,56,0.999577
316,1,168,40,56,56,0.989692
316,1,216,72,56,56,0.973289
316,1,0,0,56,56,0.594512
317,1,168,40,56,56,0.999623
317,1,216,64,56,56,0.729235
318,1,168,40,56,56,0.999724
318,1,128,80,56,56,0.668412
319,1,160,48,56,56,0.999995
319,1,216,64,56,56,0.995963
319,1,120,88,56,56,0.757059
320,1,160,48,56,56,0.999879
320,1,0,0,56,56,0.936176
320,1,280,0,56,56,0.693354
321,1,168,40,56,56,0.999988
322,1,160,40,56,56,1.0
323,1,160,48,56,56,0.999994
323,1,0,0,56,56,0.581789
324,1,168,48,56,56,1.0
325,1,152,48,56,56,0.999944
326,1,160,56,56,56,0.999942
327,1,160,56,56,56,1.0
328,1,160,64,56,56,0.999999
329,1,160,64,56,56,1.0
330,1,160,64,56,56,1.0
331,1,160,64,56,56,0.999368
332,1,160,72,56,56,1.0
333,1,152,72,56,56,0.999991
334,1,160,88,56,56,0.999864
334,1,120,40,56,56,0.998061
334,1,272,0,56,56,0.681145
335,1,160,88,56,56,1.0
336,1,168,88,56,56,1.0
336,1,120,40,56,56,0.995846
336,1,8,0,56,56,0.509439
337,1,168,96,56,56,1.0
337,1,120,40,56,56,0.999995
338,1,120,40,56,56,1.0
338,1,168,96,56,56,1.0
339,1,168,104,56,56,1.0
339,1,128,40,56,56,0.99999
