288, 1, 118, 64, 56, 56
292, 1, 115, 66, 56, 56
293, 1, 220, 71, 56, 56
294, 1, 213, 71, 56, 56
295, 1, 217, 70, 56, 56
296, 1, 218, 71, 56, 56
297, 1, 218, 70, 56, 56
297, 1, 73, 74, 56, 56
298, 1, 217, 69, 56, 56
299, 1, 71, 73, 56, 56
299, 1, 219, 69, 56, 56
300, 1, 78, 72, 56, 56
301, 1, 76, 72, 56, 56
301, 1, 218, 68, 56, 56
302, 1, 77, 72, 56, 56
303, 1, 218, 75, 56, 56
304, 1, 76, 72, 56, 56
305, 1, 74, 78, 56, 56
306, 1, 75, 70, 56, 56
307, 1, 75, 70, 56, 56
308, 1, 220, 75, 56, 56
309, 1, 75, 70, 56, 56
310, 1, 220, 67, 56, 56
311, 1, 222, 68, 56, 56
312, 1, 218, 75, 56, 56
313, 1, 72, 73, 56, 56
314, 1, 80, 66, 56, 56
315, 1, 75, 70, 56, 56
316, 1, 75, 77, 56, 56
317, 1, 75, 69, 56, 56
318, 1, 215, 68, 56, 56
319, 1, 83, 54, 56, 56
320, 1, 221, 68, 56, 56
321, 1, 162, 56, 56, 56
322, 1, 122, 71, 56, 56
323, 1, 121, 65, 56, 56
324, 1, 225, 66, 56, 56
325, 1, 225, 67, 56, 56
326, 1, 220, 75, 56, 56
327, 1, 226, 67, 56, 56
328, 1, 225, 67, 56, 56
329, 1, 221, 68, 56, 56
330, 1, 221, 68, 56, 56
331, 1, 225, 67, 56, 56
332, 1, 167, 85, 56, 56
332, 1, 223, 69, 56, 56
333, 1, 175, 88, 56, 56
334, 1, 177, 91, 56, 56
335, 1, 172, 98, 56, 56
336, 1, 180, 104, 56, 56
337, 1, 172, 108, 56, 56
338, 1, 168, 68, 56, 56
339, 1, 219, 68, 56, 56
340, 1, 220, 69, 56, 56
341, 1, 191, 115, 56, 56
342, 1, 220, 69, 56, 56
343, 1, 224, 70, 56, 56
344, 1, 221, 70, 56, 56
345, 1, 222, 70, 56, 56
346, 1, 219, 70, 56, 56
347, 1, 226, 70, 56, 56
348, 1, 219, 73, 56, 56
349, 1, 227, 71, 56, 56
350, 1, 226, 69, 56, 56
351, 1, 206, 149, 56, 56
352, 1, 197, 159, 56, 56
353, 1, 154, 114, 56, 56
354, 1, 202, 168, 56, 56
355, 1, 178, 167, 56, 56
356, 1, 109, 93, 56, 56
356, 1, 187, 166, 56, 56
357, 1, 106, 92, 56, 56
357, 1, 186, 169, 56, 56
357, 1, 158, 81, 56, 56
358, 1, 98, 97, 56, 56
358, 1, 159, 86, 56, 56
359, 1, 171, 63, 56, 56
360, 1, 94, 100, 56, 56
361, 1, 87, 96, 56, 56
362, 1, 125, 47, 56, 56
363, 1, 126, 96, 56, 56
364, 1, 74, 103, 56, 56
364, 1, 165, 88, 56, 56
365, 1, 75, 107, 56, 56
365, 1, 165, 93, 56, 56
366, 1, 71, 109, 56, 56
367, 1, 75, 117, 56, 56
369, 1, 65, 121, 56, 56
370, 1, 62, 124, 56, 56
371, 1, 52, 126, 56, 56
371, 1, 125, 102, 56, 56
372, 1, 56, 130, 56, 56
373, 1, 50, 136, 56, 56
374, 1, 76, 168, 56, 56
375, 1, 38, 147, 56, 56
376, 1, 41, 146, 56, 56
377, 1, 35, 152, 56, 56
378, 1, 33, 157, 56, 56
379, 1, 29, 156, 56, 56
380, 1, 21, 163, 56, 56
381, 1, 157, 94, 56, 56
382, 1, 157, 93, 56, 56
383, 1, 124, 79, 56, 56
384, 1, 167, 103, 56, 56
385, 1, 167, 106, 56, 56
386, 1, 172, 107, 56, 56
386, 1, 124, 95, 56, 56
387, 1, 179, 117, 56, 56
388, 1, 173, 119, 56, 56
389, 1, 123, 94, 56, 56
390, 1, 126, 95, 56, 56
390, 1, 184, 133, 56, 56
391, 1, 126, 95, 56, 56
392, 1, 173, 57, 56, 56
393, 1, 149, 47, 56, 56
394, 1, 150, 54, 56, 56
395, 1, 151, 56, 56, 56
396, 1, 165, 68, 56, 56
397, 1, 142, 65, 56, 56
398, 1, 219, 166, 56, 56
399, 1, 219, 168, 56, 56
400, 1, 222, 177, 56, 56
400, 1, 162, 83, 56, 56
401, 1, 231, 180, 56, 56
402, 1, 236, 184, 56, 56
402, 1, 122, 37, 56, 56
402, 1, 162, 61, 56, 56
403, 1, 120, 30, 56, 56
404, 1, 122, 38, 56, 56
405, 1, 120, 39, 56, 56
405, 1, 120, 95, 56, 56
406, 1, 117, 39, 56, 56
407, 1, 119, 34, 56, 56
408, 1, 118, 36, 56, 56
409, 1, 120, 36, 56, 56
409, 1, 109, 109, 56, 56
410, 1, 114, 36, 56, 56
410, 1, 105, 108, 56, 56
411, 1, 120, 40, 56, 56
411, 1, 123, 133, 56, 56
412, 1, 120, 42, 56, 56
412, 1, 96, 119, 56, 56
413, 1, 119, 148, 56, 56
414, 1, 117, 143, 56, 56
415, 1, 119, 47, 56, 56
416, 1, 118, 49, 56, 56
417, 1, 122, 54, 56, 56
418, 1, 122, 56, 56, 56
419, 1, 123, 59, 56, 56
420, 1, 126, 64, 56, 56
421, 1, 127, 66, 56, 56
422, 1, 123, 70, 56, 56
423, 1, 124, 73, 56, 56
424, 1, 126, 70, 56, 56
425, 1, 126, 71, 56, 56
426, 1, 126, 81, 56, 56
427, 1, 126, 83, 56, 56
428, 1, 126, 84, 56, 56
429, 1, 124, 85, 56, 56
430, 1, 128, 95, 56, 56
431, 1, 122, 97, 56, 56
432, 1, 118, 97, 56, 56
432, 1, 158, 40, 56, 56
433, 1, 118, 100, 56, 56
434, 1, 120, 105, 56, 56
435, 1, 118, 110, 56, 56
436, 1, 116, 114, 56, 56
437, 1, 116, 122, 56, 56
438, 1, 113, 122, 56, 56
439, 1, 112, 127, 56, 56
440, 1, 146, 71, 56, 56
441, 1, 158, 58, 56, 56
442, 1, 110, 136, 56, 56
443, 1, 107, 143, 56, 56
444, 1, 134, 52, 56, 56
445, 1, 151, 71, 56, 56
446, 1, 154, 107, 56, 56
447, 1, 155, 108, 56, 56
449, 1, 106, 165, 56, 56
450, 1, 105, 171, 56, 56
451, 1, 105, 179, 56, 56
451, 1, 147, 81, 56, 56
452, 1, 104, 178, 56, 56
453, 1, 103, 185, 56, 56
453, 1, 128, 71, 56, 56
454, 1, 127, 72, 56, 56
455, 1, 128, 70, 56, 56
456, 1, 143, 111, 56, 56
457, 1, 132, 85, 56, 56
458, 1, 126, 80, 56, 56
459, 1, 146, 114, 56, 56
460, 1, 126, 85, 56, 56
461, 1, 149, 120, 56, 56
462, 1, 129, 92, 56, 56
463, 1, 150, 125, 56, 56
464, 1, 143, 132, 56, 56
464, 1, 119, 61, 56, 56
465, 1, 144, 133, 56, 56
465, 1, 114, 63, 56, 56
466, 1, 140, 137, 56, 56
466, 1, 116, 65, 56, 56
467, 1, 141, 140, 56, 56
468, 1, 136, 143, 56, 56
469, 1, 130, 146, 56, 56
469, 1, 131, 78, 56, 56
470, 1, 133, 146, 56, 56
471, 1, 133, 151, 56, 56
472, 1, 128, 153, 56, 56
473, 1, 125, 75, 56, 56
474, 1, 124, 76, 56, 56
475, 1, 132, 109, 56, 56
476, 1, 133, 78, 56, 56
477, 1, 131, 110, 56, 56
478, 1, 130, 113, 56, 56
479, 1, 140, 89, 56, 56
480, 1, 135, 65, 56, 56
481, 1, 146, 100, 56, 56
482, 1, 145, 99, 56, 56
483, 1, 147, 53, 56, 56
484, 1, 148, 54, 56, 56
484, 1, 156, 102, 56, 56
485, 1, 150, 56, 56, 56
485, 1, 158, 112, 56, 56
486, 1, 145, 54, 56, 56
486, 1, 152, 113, 56, 56
487, 1, 145, 56, 56, 56
487, 1, 164, 116, 56, 56
488, 1, 161, 118, 56, 56
488, 1, 145, 62, 56, 56
489, 1, 158, 118, 56, 56
490, 1, 161, 115, 56, 56
490, 1, 146, 57, 56, 56
491, 1, 137, 66, 56, 56
491, 1, 167, 118, 56, 56
492, 1, 164, 130, 56, 56
492, 1, 141, 69, 56, 56
493, 1, 168, 132, 56, 56
493, 1, 140, 71, 56, 56
494, 1, 139, 72, 56, 56
495, 1, 140, 77, 56, 56
495, 1, 166, 144, 56, 56
