142, 1, 256, 107, 56, 56
143, 1, 247, 107, 56, 56
144, 1, 247, 106, 56, 56
145, 1, 246, 106, 56, 56
146, 1, 248, 106, 56, 56
147, 1, 250, 106, 56, 56
148, 1, 249, 105, 56, 56
149, 1, 251, 105, 56, 56
150, 1, 247, 105, 56, 56
151, 1, 247, 104, 56, 56
152, 1, 246, 106, 56, 56
153, 1, 243, 106, 56, 56
154, 1, 237, 106, 56, 56
155, 1, 239, 113, 56, 56
156, 1, 240, 105, 56, 56
157, 1, 238, 106, 56, 56
158, 1, 236, 106, 56, 56
159, 1, 235, 107, 56, 56
160, 1, 235, 106, 56, 56
161, 1, 240, 101, 56, 56
162, 1, 240, 107, 56, 56
163, 1, 232, 104, 56, 56
164, 1, 231, 103, 56, 56
165, 1, 232, 105, 56, 56
166, 1, 231, 105, 56, 56
167, 1, 233, 99, 56, 56
168, 1, 232, 105, 56, 56
169, 1, 165, 186, 56, 56
169, 1, 231, 102, 56, 56
170, 1, 230, 100, 56, 56
171, 1, 230, 100, 56, 56
172, 1, 228, 99, 56, 56
173, 1, 159, 177, 56, 56
173, 1, 223, 98, 56, 56
174, 1, 155, 177, 56, 56
174, 1, 221, 97, 56, 56
175, 1, 222, 95, 56, 56
175, 1, 147, 174, 56, 56
176, 1, 226, 99, 56, 56
176, 1, 150, 178, 56, 56
177, 1, 223, 98, 56, 56
178, 1, 138, 170, 56, 56
178, 1, 225, 99, 56, 56
179, 1, 141, 169, 56, 56
179, 1, 224, 99, 56, 56
180, 1, 223, 95, 56, 56
180, 1, 137, 164, 56, 56
181, 1, 135, 163, 56, 56
181, 1, 224, 99, 56, 56
182, 1, 133, 163, 56, 56
183, 1, 132, 162, 56, 56
183, 1, 217, 99, 56, 56
184, 1, 129, 159, 56, 56
184, 1, 218, 96, 56, 56
185, 1, 225, 90, 56, 56
186, 1, 217, 94, 56, 56
187, 1, 218, 93, 56, 56
187, 1, 127, 156, 56, 56
188, 1, 218, 165, 56, 56
188, 1, 216, 92, 56, 56
189, 1, 218, 97, 56, 56
190, 1, 218, 95, 56, 56
190, 1, 217, 162, 56, 56
191, 1, 219, 92, 56, 56
191, 1, 212, 161, 56, 56
192, 1, 210, 156, 56, 56
192, 1, 218, 89, 56, 56
193, 1, 219, 93, 56, 56
193, 1, 213, 161, 56, 56
194, 1, 221, 92, 56, 56
194, 1, 209, 155, 56, 56
195, 1, 221, 94, 56, 56
195, 1, 205, 161, 56, 56
196, 1, 221, 94, 56, 56
196, 1, 203, 162, 56, 56
197, 1, 220, 94, 56, 56
198, 1, 203, 163, 56, 56
199, 1, 203, 162, 56, 56
200, 1, 208, 158, 56, 56
201, 1, 203, 163, 56, 56
202, 1, 207, 161, 56, 56
203, 1, 209, 162, 56, 56
204, 1, 209, 162, 56, 56
205, 1, 210, 162, 56, 56
205, 1, 174, 192, 56, 56
206, 1, 174, 192, 56, 56
206, 1, 210, 161, 56, 56
207, 1, 202, 161, 56, 56
208, 1, 202, 161, 56, 56
209, 1, 201, 164, 56, 56
210, 1, 202, 165, 56, 56
211, 1, 201, 163, 56, 56
212, 1, 206, 159, 56, 56
213, 1, 206, 159, 56, 56
213, 1, 126, 139, 56, 56
214, 1, 198, 160, 56, 56
215, 1, 199, 161, 56, 56
216, 1, 203, 158, 56, 56
217, 1, 200, 159, 56, 56
218, 1, 85, 181, 56, 56
219, 1, 101, 154, 56, 56
220, 1, 88, 179, 56, 56
220, 1, 201, 154, 56, 56
221, 1, 85, 180, 56, 56
222, 1, 86, 172, 56, 56
222, 1, 199, 151, 56, 56
222, 1, 12, 175, 56, 56
222, 1, 213, 95, 56, 56
223, 1, 86, 175, 56, 56
223, 1, 13, 177, 56, 56
224, 1, 83, 173, 56, 56
224, 1, 213, 94, 56, 56
224, 1, 199, 150, 56, 56
225, 1, 213, 94, 56, 56
225, 1, 77, 167, 56, 56
226, 1, 81, 168, 56, 56
226, 1, 204, 153, 56, 56
227, 1, 204, 100, 56, 56
227, 1, 80, 169, 56, 56
227, 1, 199, 149, 56, 56
227, 1, 16, 177, 56, 56
228, 1, 207, 98, 56, 56
228, 1, 176, 181, 56, 56
229, 1, 205, 96, 56, 56
229, 1, 85, 165, 56, 56
229, 1, 203, 152, 56, 56
230, 1, 204, 96, 56, 56
230, 1, 112, 135, 56, 56
230, 1, 174, 183, 56, 56
231, 1, 201, 146, 56, 56
231, 1, 205, 96, 56, 56
231, 1, 112, 131, 56, 56
232, 1, 202, 142, 56, 56
232, 1, 84, 163, 56, 56
233, 1, 199, 93, 56, 56
234, 1, 85, 169, 56, 56
234, 1, 205, 146, 56, 56
234, 1, 205, 93, 56, 56
235, 1, 194, 88, 56, 56
