head0, 87, 196, 252
head0, 89, 195, 251
head0, 90, 193, 250
head0, 91, 187, 253
head0, 92, 191, 247
head0, 93, 183, 253
head0, 94, 189, 245
head0, 95, 188, 244
head0, 96, 187, 243
head0, 97, 186, 242
head0, 98, 186, 241
head0, 99, 185, 240
head0, 100, 185, 239
head0, 101, 184, 237
head0, 102, 184, 236
head0, 103, 184, 235
head0, 104, 184, 234
head0, 105, 180, 237
head0, 106, 184, 231
head0, 107, 184, 229
head0, 108, 185, 227
head0, 109, 185, 225
head0, 110, 186, 223
head0, 111, 186, 221
head0, 112, 182, 215
head0, 113, 182, 213
head0, 114, 186, 215
head0, 115, 186, 213
head0, 116, 182, 207
head0, 117, 182, 205
head0, 118, 189, 211
head0, 119, 184, 205
head0, 120, 189, 209
head0, 121, 189, 208
head0, 122, 185, 203
head0, 123, 189, 205
head0, 124, 189, 204
head0, 125, 189, 203
head0, 126, 185, 190
head0, 127, 188, 200
head0, 128, 187, 190
head0, 129, 182, 184
head0, 130, 181, 182
head0, 131, 176, 176
head0, 133, 175, 174
head0, 134, 178, 192
head0, 135, 177, 198
head0, 136, 156, 224
head0, 137, 123, 261
head1, 45, 260, 244
head1, 46, 260, 244
head1, 47, 257, 243
head1, 48, 254, 241
head1, 49, 251, 240
head1, 50, 247, 238
head1, 51, 244, 237
head1, 52, 241, 235
head1, 53, 238, 234
head1, 54, 235, 232
head1, 55, 232, 231
head1, 56, 230, 229
head1, 57, 228, 227
head1, 58, 226, 226
head1, 59, 224, 224
head1, 60, 223, 222
head1, 61, 221, 220
head1, 62, 220, 218
head1, 63, 219, 216
head1, 64, 218, 215
head1, 65, 217, 213
head1, 66, 216, 211
head1, 67, 215, 209
head1, 68, 214, 207
head1, 69, 213, 206
head1, 70, 212, 204
head1, 71, 211, 202
head1, 72, 210, 200
head1, 73, 205, 194
head1, 74, 208, 196
head1, 75, 206, 194
head1, 76, 205, 193
head1, 77, 204, 191
head1, 78, 203, 190
head1, 79, 201, 188
head1, 80, 200, 187
head1, 81, 199, 185
head1, 82, 197, 184
head1, 83, 196, 182
head1, 84, 194, 181
head1, 85, 193, 180
head1, 86, 191, 179
head1, 87, 185, 174
head1, 88, 187, 177
head1, 89, 185, 176
head1, 90, 179, 171
head1, 91, 177, 170
head1, 92, 178, 173
head1, 93, 176, 172
head1, 94, 173, 170
head1, 95, 171, 169
head1, 96, 165, 164
head1, 97, 167, 166
head1, 98, 165, 165
head1, 99, 163, 164
head1, 100, 162, 163
head1, 101, 161, 162
head1, 102, 160, 161
head1, 103, 159, 160
head1, 104, 158, 159
head1, 105, 158, 158
head1, 106, 158, 157
head1, 107, 157, 156
head1, 108, 157, 155
head1, 109, 157, 154
head1, 110, 157, 152
head1, 111, 158, 150
head1, 112, 159, 148
head1, 113, 159, 146
head1, 114, 155, 140
head1, 115, 163, 138
head1, 116, 159, 132
head1, 117, 164, 139
head1, 118, 165, 137
head1, 119, 166, 135
head1, 120, 167, 133
head1, 121, 164, 119
head1, 122, 165, 117
head1, 123, 171, 126
head1, 124, 172, 124
head1, 125, 173, 122
head1, 126, 174, 120
head1, 127, 175, 117
head1, 128, 175, 115
head1, 129, 176, 112
head1, 130, 176, 110
head1, 131, 177, 107
head1, 132, 177, 105
