head0,277,316.0,260.0
head0,278,316.0,260.0
head0,279,316.0,260.0
head0,280,316.0,260.0
head0,281,308.0,252.0
head0,282,308.0,252.0
head0,283,308.0,252.0
head0,284,300.0,244.0
head0,285,300.0,244.0
head0,286,300.0,244.0
head0,287,300.0,244.0
head0,288,292.0,244.0
head0,289,292.0,236.0
head0,290,292.0,236.0
head0,291,284.0,236.0
head0,292,284.0,228.0
head0,293,284.0,228.0
head0,297,268.0,228.0
head0,300,268.0,228.0
head0,303,284.0,228.0
head0,304,284.0,220.0
head1,256,28.0,188.0
head1,258,28.0,180.0
head1,262,36.0,180.0
head1,263,28.0,172.0
head1,264,28.0,172.0
head1,265,28.0,164.0
head1,266,28.0,164.0
head1,267,36.0,164.0
head1,268,36.0,164.0
head1,269,36.0,156.0
head1,270,36.0,156.0
head1,271,44.0,148.0
head1,272,44.0,156.0
head1,273,52.0,148.0
head1,274,52.0,148.0
head1,275,52.0,156.0
head1,276,52.0,140.0
head1,277,60.0,148.0
head1,278,60.0,140.0
head1,280,60.0,140.0
head1,281,60.0,148.0
head1,282,68.0,140.0
head1,283,68.0,140.0
head1,284,68.0,140.0
head1,285,76.0,140.0
head1,286,76.0,140.0
head1,287,84.0,132.0
head1,288,76.0,132.0
head1,289,84.0,132.0
head1,290,84.0,140.0
head1,291,84.0,140.0
head1,292,84.0,132.0
head1,293,92.0,132.0
head1,294,92.0,132.0
head1,295,92.0,132.0
head1,296,100.0,132.0
head1,298,100.0,132.0
head1,299,100.0,132.0
head1,300,100.0,132.0
head1,301,100.0,132.0
head1,302,100.0,132.0
head1,304,100.0,132.0
head1,306,100.0,140.0
head2,249,260.0,260.0
head2,250,252.0,260.0
head2,251,244.0,252.0
head2,252,244.0,252.0
head2,254,236.0,252.0
head2,255,236.0,244.0
head2,256,236.0,252.0
head2,257,236.0,244.0
head2,258,236.0,244.0
head2,259,228.0,244.0
head2,260,228.0,236.0
head2,261,228.0,236.0
head2,262,228.0,228.0
head2,263,220.0,228.0
head2,264,220.0,220.0
head2,265,228.0,220.0
head2,266,228.0,220.0
head2,267,220.0,212.0
head2,268,212.0,212.0
head2,269,212.0,212.0
head2,270,212.0,212.0
head2,272,204.0,204.0
head2,273,204.0,204.0
head2,274,212.0,196.0
head2,276,204.0,196.0
head2,277,212.0,196.0
head2,278,196.0,196.0
head2,279,188.0,188.0
head2,280,188.0,180.0
head2,281,196.0,188.0
head2,282,188.0,180.0
head2,283,188.0,188.0
head2,284,180.0,180.0
head2,287,180.0,172.0
head2,288,180.0,172.0
head2,290,180.0,172.0
head2,291,180.0,164.0
head2,293,172.0,172.0
head2,294,172.0,164.0
head2,295,172.0,164.0
head2,296,180.0,172.0
head2,297,180.0,164.0
head2,298,180.0,164.0
head2,299,172.0,164.0
head2,300,172.0,164.0
head2,302,180.0,164.0
head2,303,172.0,156.0
head2,304,180.0,164.0
head2,305,180.0,156.0
head2,306,172.0,156.0
head2,307,172.0,156.0
head2,308,180.0,156.0
head2,309,172.0,156.0
head2,310,172.0,156.0
head2,311,180.0,156.0
head3,312,236.0,212.0
head3,317,236.0,204.0
head3,318,228.0,204.0
head3,319,228.0,204.0
head3,323,236.0,204.0
head3,324,228.0,212.0
head3,325,228.0,204.0
head3,327,228.0,204.0
head3,330,228.0,204.0
head3,332,228.0,204.0
head3,335,228.0,196.0
head3,336,228.0,196.0
head3,337,220.0,196.0
head3,338,228.0,196.0
head3,339,228.0,196.0
head3,340,228.0,188.0
head3,341,228.0,188.0
head3,342,228.0,188.0
head3,343,228.0,188.0
head3,347,228.0,188.0
head3,348,228.0,188.0
head3,350,228.0,180.0
head3,352,228.0,188.0
head3,353,228.0,180.0
head3,358,228.0,180.0
head3,361,220.0,172.0
head3,362,220.0,172.0
head3,363,220.0,172.0
head4,318,28.0,244.0
head4,321,28.0,244.0
head4,322,28.0,252.0
head4,323,28.0,244.0
head4,324,28.0,252.0
head4,325,28.0,252.0
head4,326,28.0,252.0
head4,327,28.0,244.0
head4,328,28.0,244.0
head4,329,28.0,244.0
head4,330,28.0,252.0
head4,331,28.0,252.0
head4,332,28.0,252.0
head4,333,28.0,252.0
head4,334,28.0,244.0
head4,335,28.0,244.0
head4,336,28.0,244.0
head4,341,36.0,244.0
head4,343,36.0,236.0
head4,345,36.0,236.0
head4,346,36.0,236.0
head4,348,36.0,228.0
head4,349,28.0,228.0
head4,350,36.0,228.0
head4,351,28.0,228.0
head4,352,36.0,228.0
head4,353,36.0,228.0
head4,354,44.0,228.0
head4,355,44.0,228.0
head4,356,36.0,228.0
head4,357,36.0,228.0
head4,358,44.0,228.0
head4,359,36.0,220.0
head4,360,44.0,220.0
head4,361,44.0,220.0
head4,362,36.0,220.0
head4,363,44.0,220.0
head4,364,44.0,220.0
head4,365,44.0,220.0
head4,366,44.0,220.0
head4,367,44.0,220.0
head4,368,44.0,220.0
head4,369,44.0,220.0
head4,370,44.0,220.0
head4,371,44.0,220.0
head4,372,52.0,220.0
head4,373,52.0,220.0
head4,374,52.0,220.0
head4,375,52.0,220.0
head4,376,52.0,220.0
head4,377,52.0,220.0
head4,378,52.0,220.0
head4,379,52.0,220.0
head4,380,52.0,220.0
head4,381,52.0,220.0
head4,382,52.0,220.0
head4,385,52.0,220.0
head5,334,236.0,260.0
head5,336,228.0,260.0
head5,337,232.0,256.0
head5,339,216.0,232.0
head5,340,212.0,188.0
head5,341,228.0,188.0
head5,342,228.0,188.0
head5,343,228.0,188.0
head5,344,224.0,168.0
head5,345,224.0,136.0
head5,346,228.0,140.0
head5,347,228.0,140.0
head5,348,224.0,136.0
head5,349,228.0,140.0
head5,350,228.0,132.0
head5,351,228.0,132.0
head5,352,228.0,140.0
head5,353,216.0,128.0
head5,354,228.0,132.0
head5,355,228.0,132.0
head5,356,228.0,132.0
head5,357,220.0,132.0
head5,358,220.0,132.0
head5,359,220.0,132.0
head5,364,212.0,132.0
head5,366,204.0,132.0
head5,367,204.0,124.0
head5,368,204.0,124.0
head5,369,204.0,124.0
head5,370,204.0,124.0
head5,371,204.0,124.0
head5,373,204.0,124.0
head5,374,196.0,124.0
head5,375,188.0,116.0
head5,376,196.0,116.0
head5,377,196.0,108.0
head5,378,196.0,108.0
head5,379,188.0,108.0
head5,380,188.0,108.0
head5,381,188.0,108.0
head5,382,196.0,108.0
head5,385,188.0,100.0
head5,386,196.0,100.0
head5,390,188.0,92.0
head5,391,188.0,76.0
head5,392,188.0,76.0
head5,393,188.0,76.0
head5,394,188.0,76.0
head5,395,180.0,76.0
head5,396,180.0,76.0
head5,397,180.0,68.0
head5,398,180.0,68.0
head5,399,180.0,68.0
head5,400,180.0,68.0
head5,401,180.0,68.0
head5,402,180.0,60.0
head5,406,180.0,52.0
head6,293,196.0,212.0
head6,295,204.0,204.0
head6,296,232.0,192.0
head6,297,248.0,168.0
head6,298,252.0,156.0
head6,299,252.0,172.0
head6,300,252.0,172.0
head6,301,252.0,164.0
head6,302,244.0,164.0
head6,303,244.0,172.0
head6,304,252.0,164.0
head6,305,252.0,164.0
head6,306,244.0,164.0
head6,307,236.0,164.0
head6,308,244.0,156.0
head6,309,244.0,156.0
head6,310,244.0,156.0
head6,311,236.0,156.0
head6,312,236.0,156.0
head6,313,244.0,156.0
head6,314,244.0,156.0
head6,315,236.0,156.0
head6,316,236.0,156.0
head6,317,236.0,156.0
head6,318,236.0,156.0
head6,319,236.0,156.0
head6,320,236.0,156.0
head6,321,236.0,156.0
head6,322,236.0,148.0
head6,323,228.0,156.0
head6,324,236.0,148.0
head6,325,236.0,148.0
head6,326,228.0,148.0
head6,327,236.0,148.0
head6,328,228.0,148.0
head6,329,228.0,148.0
head6,330,228.0,148.0
head6,331,228.0,148.0
head6,332,228.0,148.0
head6,334,228.0,148.0
head6,335,228.0,140.0
head6,336,228.0,140.0
head6,339,228.0,140.0
head6,340,228.0,140.0
head6,341,228.0,140.0
head6,342,228.0,140.0
head6,343,228.0,140.0
head6,344,228.0,140.0
head6,346,228.0,140.0
head6,347,228.0,140.0
head6,349,228.0,140.0
head6,350,228.0,132.0
head6,351,228.0,132.0
head6,352,228.0,140.0
head6,354,228.0,132.0
head6,355,228.0,132.0
head6,356,228.0,132.0
head6,357,220.0,132.0
head6,358,220.0,132.0
head6,359,220.0,132.0
head6,364,212.0,132.0
head6,366,204.0,132.0
head6,367,204.0,124.0
head6,368,204.0,124.0
head6,369,204.0,124.0
head6,370,204.0,124.0
head6,371,204.0,124.0
head6,373,204.0,124.0
head6,374,196.0,124.0
