259,1,36,188,56,56,0.815977
261,1,66,223,56,56,0.70817
261,1,25,156,56,56,0.86816
262,1,52,214,56,56,0.720286
263,1,51,213,56,56,0.626738
265,1,198,192,56,56,0.991729
266,1,57,189,56,56,0.706289
267,1,187,186,56,56,0.999783
268,1,65,181,56,56,0.997585
268,1,186,179,56,56,0.967486
269,1,185,178,56,56,0.960694
269,1,64,173,56,56,0.657214
269,1,15,129,56,56,1.0
270,1,16,176,56,56,0.530311
270,1,72,176,56,56,0.999036
270,1,181,175,56,56,0.995276
270,1,17,127,56,56,1.0
271,1,16,174,56,56,0.785565
271,1,72,174,56,56,0.736253
271,1,23,124,56,56,0.996095
272,1,10,180,56,56,0.996245
272,1,181,164,56,56,0.946671
272,1,22,115,56,56,0.957096
273,1,20,170,56,56,0.99999
273,1,179,179,56,56,0.907295
273,1,24,114,56,56,0.999936
274,1,13,168,56,56,0.667462
274,1,174,171,56,56,0.990952
274,1,26,113,56,56,0.995972
275,1,15,171,56,56,0.985667
275,1,165,169,56,56,0.991509
275,1,28,112,56,56,0.956551
276,1,17,165,56,56,0.609439
276,1,97,197,56,56,0.936343
276,1,171,159,56,56,0.898801
277,1,27,164,56,56,0.999955
277,1,170,164,56,56,0.788188
277,1,29,112,56,56,0.999995
278,1,29,162,56,56,0.999639
278,1,159,162,56,56,0.975456
278,1,37,104,56,56,0.993707
279,1,30,160,56,56,0.952262
279,1,134,216,56,56,0.75073
280,1,162,153,56,56,0.716606
281,1,35,160,56,56,0.954845
281,1,152,160,56,56,0.970309
281,1,40,106,56,56,0.858128
282,1,74,190,56,56,0.8628
282,1,158,155,56,56,0.98682
282,1,43,106,56,56,0.994181
283,1,159,145,56,56,0.954426
283,1,45,107,56,56,0.999927
285,1,50,107,56,56,0.999997
288,1,55,106,56,56,0.999999
290,1,13,218,56,56,0.999797
290,1,62,108,56,56,1.0
290,1,146,137,56,56,0.937022
291,1,16,212,56,56,0.512878
291,1,96,236,56,56,0.642407
291,1,64,107,56,56,0.999867
292,1,23,217,56,56,0.998872
292,1,49,102,56,56,0.816627
293,1,24,207,56,56,0.726856
293,1,57,107,56,56,0.999712
293,1,129,155,56,56,0.685075
294,1,26,206,56,56,0.976913
294,1,140,142,56,56,0.590812
294,1,68,150,56,56,0.949096
295,1,70,150,56,56,0.964041
295,1,142,237,56,56,0.716051
296,1,66,101,56,56,0.996979
296,1,146,133,56,56,0.614315
297,1,67,158,56,56,1.0
297,1,155,182,56,56,0.516774
298,1,15,202,56,56,0.997138
298,1,69,166,56,56,0.693056
298,1,125,230,56,56,0.894828
299,1,142,137,56,56,0.999488
299,1,78,145,56,56,0.992542
300,1,23,195,56,56,0.703182
300,1,72,156,56,56,1.0
300,1,128,220,56,56,0.608912
301,1,77,164,56,56,0.977113
301,1,141,220,56,56,0.672843
302,1,110,170,56,56,0.979989
303,1,80,146,56,56,1.0
304,1,72,146,56,56,0.998817
305,1,66,150,56,56,0.957324
306,1,28,201,56,56,1.0
306,1,74,144,56,56,0.999736
307,1,28,200,56,56,1.0
308,1,31,201,56,56,1.0
309,1,30,201,56,56,0.9994
310,1,34,201,56,56,1.0
310,1,130,209,56,56,0.994247
311,1,35,201,56,56,0.933039
311,1,115,201,56,56,0.762354
312,1,40,202,56,56,0.999995
312,1,120,202,56,56,0.909109
313,1,42,201,56,56,0.992846
314,1,37,201,56,56,0.992688
314,1,208,175,56,56,0.889237
315,1,46,194,56,56,0.770241
315,1,79,154,56,56,0.992421
316,1,40,200,56,56,0.873526
316,1,82,158,56,56,0.999936
317,1,51,205,56,56,1.0
318,1,46,201,56,56,0.999499
319,1,38,185,56,56,0.625223
320,1,40,201,56,56,0.913769
321,1,106,194,56,56,0.884061
321,1,50,202,56,56,0.853004
322,1,59,198,56,56,0.781611
328,1,111,169,56,56,0.925501
328,1,55,201,56,56,0.999922
329,1,112,181,56,56,0.597571
329,1,56,197,56,56,0.945494
330,1,118,168,56,56,0.995252
330,1,62,192,56,56,0.907011
331,1,118,174,56,56,0.743393
331,1,54,198,56,56,0.96679
332,1,61,188,56,56,0.827125
333,1,65,179,56,56,0.728593
333,1,113,179,56,56,0.593528
334,1,65,186,56,56,0.999936
335,1,115,177,56,56,0.9962
335,1,67,185,56,56,0.811438
336,1,63,185,56,56,0.999684
337,1,58,183,56,56,0.928577
338,1,58,182,56,56,0.563429
338,1,114,182,56,56,0.999111
339,1,58,181,56,56,0.704496
340,1,113,172,56,56,0.991658
340,1,57,180,56,56,0.767478
345,1,49,189,56,56,0.742871
346,1,63,178,56,56,0.997854
347,1,60,187,56,56,1.0
348,1,65,184,56,56,0.828721
349,1,202,219,56,56,0.628288
349,1,60,185,56,56,0.504552
350,1,181,218,56,56,0.50367
350,1,139,105,56,56,0.8467
350,1,195,105,56,56,0.999839
352,1,69,187,56,56,0.999062
352,1,134,103,56,56,0.720304
353,1,186,217,56,56,0.508923
354,1,178,226,56,56,0.709183
